"","genes","log2FoldChange","pvalue","sig"
"3737","LOC387856",-0.00244398075172736,0.115523690207999,"No significant"
"3738","PH-4",-0.000991296792774321,0.0333381587011479,"No significant"
"3739","C4orf18",0.0786085144144586,1.33390510798785,"No significant"
"3740","ATF4",-0.104838164872806,1.15373934977598,"No significant"
"3741","ZNF615",-0.0653269599964847,3.07588257332184,"No significant"
"3742","CHCHD1",-0.0337424970990048,2.07568877347966,"No significant"
"3743","PUS1",0.00498540547805337,0.266832819686649,"No significant"
"3744","ARPP-21",0.00436232545862136,0.203803410436074,"No significant"
"3745","LOC646400",0.00428574375119339,0.278540186873135,"No significant"
"3746","LOC643453",0.0233671363098766,0.975286145524186,"No significant"
"3747","ECE1",0.0285535471000689,0.931286606078136,"No significant"
"3748","SMPD2",0.0357572167795803,1.62020631236029,"No significant"
"3749","RNF8",-0.000130714653577613,0.00506297401805673,"No significant"
"3750","ATP5F1",-0.251438221465717,10.4548962013315,"Down regulated"
"3751","LOC653665",0.00498244687506588,0.276547302275582,"No significant"
"3752","FGF12",-0.00990834650404704,0.898724282004879,"No significant"
"3753","LRIT3",-0.0265264028456267,2.8870879168575,"No significant"
"3754","LOC256223",-0.00682016496432514,0.487389795606381,"No significant"
"3755","CXCL16",0.0105715710482102,0.507808456074389,"No significant"
"3756","MYNN",-0.0737045838527166,2.64074184495493,"No significant"
"3757","ZC3H12A",0.100061349316974,4.63502916023519,"Up regulated"
"3758","STK32C",0.021406199062735,1.13132433132537,"No significant"
"3759","BMX",0.0177685871205577,0.900363674536055,"No significant"
"3760","LOC441907",-0.0238223890322891,2.96137040521571,"No significant"
"3761","PCDHA2",0.00208892992162202,0.088622215406149,"No significant"
"3762","MAP3K7IP2",-0.0237023233366775,1.55815630572884,"No significant"
"3763","LOC646862",-0.0080218155500642,0.500770067336053,"No significant"
"3764","C3orf60",-0.00421573831491795,0.274241820132907,"No significant"
"3765","LOC158730",0.0062687838748694,0.435533071626694,"No significant"
"3766","JAM2",-0.00369693389390147,0.191919105482576,"No significant"
"3767","LOC651576",0.0114458052122668,0.401031295510388,"No significant"
"3768","LOC440226",0.0147524027954971,0.494836341381817,"No significant"
"3769","ANKRD13D",0.397084151811471,11.482255819609,"Up regulated"
"3770","PIGY",-0.123120754515782,1.93839841223864,"Down regulated"
"3771","LOC648377",0.00510815403865905,0.35935826497923,"No significant"
"3772","ZP3",-0.0084653792071574,0.468397423211103,"No significant"
"3773","CRYZ",-0.131937356779571,3.94588728201205,"Down regulated"
"3774","ZAK",-0.00412013031916114,0.210786694597393,"No significant"
"3775","CUL7",0.00375274909575385,0.176643115449731,"No significant"
"3776","ADAMTS8",0.000379851441902446,0.0148232163999402,"No significant"
"3777","TMED7",0.0132837091517253,0.153791192670354,"No significant"
"3778","FBXO3",0.0193193618273222,0.419595520310947,"No significant"
"3779","PTPRCAP",-0.00489162977069313,0.0410001904476097,"No significant"
"3780","SMARCA2",-0.000986947332029864,0.0453337490265255,"No significant"
"3781","LOC729882",0.00295923071909865,0.1535322908264,"No significant"
"3782","LOC642475",-0.0018974418724893,0.0946326411520618,"No significant"
"3783","QDPR",0.00687640619509011,0.100507561087864,"No significant"
"3784","LOC401354",-0.00380638998985638,0.139516916383545,"No significant"
"3785","RPL11",-0.458988768635928,10.6570608839353,"Down regulated"
"3786","SPPL2B",0.0196751302720797,0.947391592228879,"No significant"
"3787","LOC647943",0.00344486877944039,0.169837730679433,"No significant"
"3788","PRAMEF8",-0.0036985325515273,0.175819142814785,"No significant"
"3789","LOC653238",0.00457247365239066,0.29083385398605,"No significant"
"3790","TCF7L2",0.0313159571962149,1.50336322755506,"No significant"
"3791","DNAJA1",-0.660770234178049,18.3846234056744,"Down regulated"
"3792","DPYSL2",-0.0142512321971466,0.13634034693821,"No significant"
"3793","PDXK",0.119247175025324,3.79949801284515,"Up regulated"
"3794","LOC389834",-0.00178640349788051,0.0610092755817564,"No significant"
"3795","LOC728670",-0.00159342973136578,0.054972740328124,"No significant"
"3796","FBLN1",0.00256928915165577,0.130674719287911,"No significant"
"3797","MYO9B",0.164702275277323,4.81624328255038,"Up regulated"
"3798","SLC43A3",-0.0052445732487465,0.318884901012589,"No significant"
"3799","C17orf81",0.0105651657952963,0.421063255695407,"No significant"
"3800","LOC646881",0.0151232944087614,1.20468297812429,"No significant"
"3801","FMO6P",0.0369701154612692,0.88170043749066,"No significant"
"3802","RG9MTD1",-0.0500951979048398,3.86305054149784,"No significant"
"3803","LOC647935",-2.74425200315065e-05,0.00128367355688211,"No significant"
"3804","TFIP11",0.06892289819098,1.61535398251988,"No significant"
"3805","SLC26A8",0.043757701935804,2.96256224332659,"No significant"
"3806","XAGE1B",-0.00329397078024485,0.179908329578739,"No significant"
"3807","SEMA4B",0.169510649509553,4.2207104048086,"Up regulated"
"3808","SCN9A",0.00327953860775843,0.152424359597332,"No significant"
"3809","BCAR1",0.00997181617327936,0.800814568001805,"No significant"
"3810","LOC651401",0.00510573081498933,0.172686402503155,"No significant"
"3811","LOC642869",-0.000655198856633454,0.0280755659454525,"No significant"
"3812","C7orf41",-0.0319378186749475,0.288907532757748,"No significant"
"3813","OAS1",-0.014261880349939,0.768636827781024,"No significant"
"3814","PPAP2B",0.00965820790682681,0.457852485630918,"No significant"
"3815","CDH11",0.0058598306627955,0.321816057511354,"No significant"
"3816","LOC650990",-0.00345375197453723,0.166068956034277,"No significant"
"3817","GYPC",0.0201335188533767,1.25510409434643,"No significant"
"3818","PKM2",0.0833904502488689,1.78225660255181,"No significant"
"3819","LOC645733",0.00473944677042581,0.256815842630141,"No significant"
"3820","OR6B2",-0.0134043454139228,1.03234972587933,"No significant"
"3821","MBP",0.0175465253375418,0.182473716214697,"No significant"
"3822","SP110",-0.00501062964629284,0.0323576160217593,"No significant"
"3823","SLC20A1",-0.0262773355215522,0.357862318301768,"No significant"
"3824","LOC650840",0.0179218426730801,0.709090600263797,"No significant"
"3825","LOC645447",0.00178587358925153,0.0708219640811308,"No significant"
"3826","LOC648099",-0.0532330254061728,3.83261450235354,"No significant"
"3827","C10orf57",-0.00922822918899247,0.224451178155533,"No significant"
"3828","PRSS12",0.0243109207248677,2.33715648045215,"No significant"
"3829","KCTD5",0.0600812862928297,1.90178627380524,"No significant"
"3830","LOC390714",0.00144824931737642,0.0563878206768556,"No significant"
"3831","LOC283340",-0.0153468126371399,1.02418948193506,"No significant"
"3832","ZNF334",-0.00614350951379539,0.383524190173292,"No significant"
"3833","FAM21C",0.0187968831072292,1.10923619549147,"No significant"
"3834","LOC649548",-0.38661945538329,9.2174022682928,"Down regulated"
"3835","CCDC109A",0.0222295841157791,0.755371879788101,"No significant"
"3836","LOC648827",-0.00573121333017745,0.350451997597881,"No significant"
"3837","COL10A1",-0.000225117269427422,0.0108639062505552,"No significant"
"3838","SH2D5",0.097383763860412,1.25899009949225,"No significant"
"3839","FLJ21767",-0.0078573469577643,0.361497893210237,"No significant"
"3840","LOC389852",-0.00622310295284656,0.388990578000652,"No significant"
"3841","CA5B",0.0137297360739375,0.166428308088488,"No significant"
"3842","C1orf159",0.0378784886562338,2.00716771607811,"No significant"
"3843","FLJ36032",-0.00971059709940647,0.603028395766757,"No significant"
"3844","LOC642082",0.0464679121309732,0.734810420779645,"No significant"
"3845","SSH2",0.142022559822667,2.96277990314795,"Up regulated"
"3846","FBXO8",-0.0825795800488018,5.8084855948131,"No significant"
"3847","LOC645396",0.00204911424151266,0.109690939925015,"No significant"
"3848","C3orf46",-0.0131349333879252,1.18879841897635,"No significant"
"3849","BRUNOL5",0.000564750604440611,0.0274640760915338,"No significant"
"3850","FGL1",0.00284499219044854,0.147476409901953,"No significant"
"3851","LOC730132",-0.00234325510875166,0.10381405582215,"No significant"
"3852","MFI2",0.01264599141426,1.20053659101537,"No significant"
"3853","ABR",0.160632365800257,6.69993609521137,"Up regulated"
"3854","MPST",0.00200321539807469,0.0766159364647143,"No significant"
"3855","LOC652400",0.00982664779933629,0.675640493367311,"No significant"
"3856","MTFMT",-0.0390247434435027,1.82333901508685,"No significant"
"3857","POMC",-0.0176636316307714,1.15350527886122,"No significant"
"3858","EIF4G1",0.0036454719248713,0.21159224516368,"No significant"
"3859","TWIST1",-0.00979091415954514,0.32375645469823,"No significant"
"3860","LOC652837",0.00460713265888213,0.27191882753519,"No significant"
"3861","ZNF562",0.126988099205111,5.56167492040266,"Up regulated"
"3862","CAST",-0.0372346546797138,1.00936688725338,"No significant"
"3863","LOC643397",0.00140700292234452,0.0535576385053658,"No significant"
"3864","RPL32P3",0.0292837657115426,1.47279441907334,"No significant"
"3865","WBP2NL",0.000463487776327653,0.020605844262713,"No significant"
"3866","LOC652624",0.0818814367320932,0.853944676431428,"No significant"
"3867","RCP9",0.00756223734456185,0.385360266681541,"No significant"
"3868","LOC644524",0.00539044850616754,0.337587380856103,"No significant"
"3869","LOC645708",-0.00528461023282389,0.252832489055409,"No significant"
"3870","FLJ22269",-0.0083463258249985,0.41195179068579,"No significant"
"3871","LOC653596",-0.0230374185350808,0.523035374893038,"No significant"
"3872","LOC648213",-0.0106452759972138,0.730302674503483,"No significant"
"3873","C20orf194",0.00886045067207952,0.592218373281606,"No significant"
"3874","EP400",-0.0491901770139265,1.39218623618961,"No significant"
"3875","RBM15B",-0.0152443639557678,0.511325090995662,"No significant"
"3876","CHCHD3",-0.0471336018785173,3.61363918952939,"No significant"
"3877","CMKLR1",0.0140242131507957,0.57729250591167,"No significant"
"3878","DPP9",0.127303902502856,3.93388240241888,"Up regulated"
"3879","WDR62",-0.00927691758680638,0.626774936144024,"No significant"
"3880","LOC646388",-0.0178397383131976,2.01914177143728,"No significant"
"3881","LOC644571",0.00823280812878302,0.458560638422219,"No significant"
"3882","AP2A1",0.0128165885238749,1.11209904406559,"No significant"
"3883","TSEN34",0.160308084679048,3.55003834068468,"Up regulated"
"3884","ZNF32",0.00277846724854403,0.106300711075966,"No significant"
"3885","F2RL1",0.0180202804091465,0.204665237935231,"No significant"
"3886","ZWINT",0.00529045342108159,0.122552882367478,"No significant"
"3887","AFF1",0.00810011072964212,0.445410969282399,"No significant"
"3888","PCDH12",-0.00598358080696482,0.152434847665816,"No significant"
"3889","ZBTB33",-0.117163584518043,1.68973737933941,"Down regulated"
"3890","NRXN1",0.00412569286789921,0.148733595209846,"No significant"
"3891","IFT52",-0.00625235814461877,0.124229615621385,"No significant"
"3892","TNFSF11",-0.00440302004940918,0.162951338262361,"No significant"
"3893","THSD3",-0.0115727161198258,0.66745997475314,"No significant"
"3894","SNORD100",-0.0121246739365404,0.859135980677327,"No significant"
"3895","CPSF2",0.0161949008480757,0.407931742931735,"No significant"
"3896","TPD52L3",-0.00405339369151747,0.258485935402021,"No significant"
"3897","S100A7A",-0.00409490328713513,0.217257884707756,"No significant"
"3898","KLF11",-0.0123789274402526,0.43423466561148,"No significant"
"3899","PCBP1",0.116037857868697,3.71700830848261,"Up regulated"
"3900","ZBTB10",-0.00349565448090061,0.180512764163533,"No significant"
"3901","ARHGAP23",0.0117730725453535,0.821148982902604,"No significant"
"3902","LASS1",0.00259692238050668,0.13346391465365,"No significant"
"3903","PKDREJ",-0.00788340928229836,0.436254826100436,"No significant"
"3904","CLEC9A",-0.0164144776625355,0.812367269321156,"No significant"
"3905","HMGA1",-0.00345977402102005,0.168876045118212,"No significant"
"3906","JTV1",0.0351951078371986,0.912673845038373,"No significant"
"3907","EPS8L3",-0.000515339068503984,0.0286153658803563,"No significant"
"3908","FLJ31132",-0.00620363192930551,0.36654858612586,"No significant"
"3909","TRAPPC2",0.00985745116823367,0.162655518373228,"No significant"
"3910","LAMP2",0.133929029331709,2.11821708414164,"Up regulated"
"3911","LOC440992",-0.00617219005457414,0.410922396653767,"No significant"
"3912","ZNF80",0.0135714880814248,0.874562263180162,"No significant"
"3913","RHOC",-0.0322946480767232,0.602333487702576,"No significant"
"3914","LOC652147",-0.0167052863674408,1.40404605101641,"No significant"
"3915","LOC652015",0.000368048900595497,0.0178590262115335,"No significant"
"3916","LOC649946",0.0119540117668446,0.781753468483193,"No significant"
"3917","SLED1",0.0112233430796476,0.667898319232378,"No significant"
"3918","CTAGE6",-0.0011045656963562,0.027122503131827,"No significant"
"3919","PMS2CL",0.00191639850630132,0.0832224054165762,"No significant"
"3920","LOC648364",0.00185238122592679,0.0413484439280251,"No significant"
"3921","IFITM2",0.00389188017043374,0.0430967638134013,"No significant"
"3922","SMR3B",-0.015578227141444,1.08602088654917,"No significant"
"3923","FAM83C",-0.0135820871182357,1.09984605011042,"No significant"
"3924","SLA2",0.0586238408187647,1.1326754286468,"No significant"
"3925","CD97",0.101606953413121,1.66323828042841,"Up regulated"
"3926","SEPHS1",-0.0128056720117371,0.560875417822141,"No significant"
"3927","FBXL5",0.0104804258867386,0.200927896116314,"No significant"
"3928","LOC644813",-0.000262751209881174,0.0128388401668018,"No significant"
"3929","TBCD",0.00747308794601942,0.286782973515873,"No significant"
"3930","GEMIN7",0.00765209044395831,0.510969513101139,"No significant"
"3931","PIGO",0.00716749438693753,0.361539825271124,"No significant"
"3932","LOC642369",0.011550677384216,0.725454920266733,"No significant"
"3933","MGC16121",0.0140720766271878,1.10128594898714,"No significant"
"3934","NHEDC1",0.0023806959244066,0.113369967384189,"No significant"
"3935","LOC440704",-0.0451193022156477,0.374956568523111,"No significant"
"3936","DDN",-0.00907928892314036,0.58279647015582,"No significant"
"3937","RASAL2",-0.00384690265682597,0.17880084349597,"No significant"
"3938","MECR",-0.013297603728649,1.0380263699062,"No significant"
"3939","PHC2",-0.00175245383149658,0.0758147491558521,"No significant"
"3940","OR1A1",0.000743302160873149,0.0319614930949712,"No significant"
"3941","C5orf5",0.00456224102625669,0.0508352764879571,"No significant"
"3942","LRAT",-0.0215462842098075,1.91905661129635,"No significant"
"3943","GABRB3",-0.00471611713653886,0.165253695372728,"No significant"
"3944","CACNB4",0.00898847276153703,0.461049322916736,"No significant"
"3945","RPL28",0.0450707277931706,1.82624740778007,"No significant"
"3946","BRWD1",-0.0327943264318282,1.1811999759418,"No significant"
"3947","KISS1R",0.00870278861677942,0.276246876885697,"No significant"
